科年年号;科年时间;科年公历;科年干支;科;名次;科名;甲第;姓名;数据库3原名;省;府;县或州;旗分;民族;民族特点;先赋身份;旗人驻防地;说明;籍1;籍2;政治身份
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;025;赐进士出身;2;崇宽;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;十二;1886;丙戌;正科;099;赐同进士出身;3;景厚;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
光绪;十二;1886;丙戌;正科;099;赐同进士出身;3;景厚;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;十六;1890;庚寅;翻译科;040;翻译进士;;儒林;;镶蓝;满洲;光绪十六年庚寅恩科;镶蓝;满洲;;;;翻译进士;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;二;1876;丙子;恩科;123;赐进士出身;2;廷杰;;正白;满洲;;正白;满洲;;;;;;;旗人
光绪;二;1876;丙子;恩科;123;赐进士出身;2;廷杰;;正白;满洲;;正白;满洲;;;;;;;旗人
光绪;二;1876;丙子;恩科;123;赐进士出身;2;廷杰;;正白;满洲;;正白;满洲;;;;;;;旗人
光绪;二;1876;丙子;恩科;123;赐进士出身;2;廷杰;;正白;满洲;;正白;满洲;;;;;;;旗人
光绪;二;1876;丙子;恩科;123;赐进士出身;2;廷杰;;正白;满洲;;正白;满洲;;;;;;;旗人
光绪;十二;1886;丙戌;正科;099;赐同进士出身;3;景厚;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
光绪;十二;1886;丙戌;正科;099;赐同进士出身;3;景厚;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;100;赐进士出身;2;钟灵;锺灵;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
雍正;五;1727;丁未;正科;059;赐同进士出身;3;瓦尔达;;正黄;满洲;;正黄;满洲;;;;;;;旗人
雍正;五;1727;丁未;正科;059;赐同进士出身;3;瓦尔达;;正黄;满洲;;正黄;满洲;;;;;;;旗人
乾隆;十七;1752;壬申;恩科;009;赐进士出身;2;景福;;镶白;满洲;;镶白;满洲;;;;;;;旗人
雍正;五;1727;丁未;正科;059;赐同进士出身;3;瓦尔达;;正黄;满洲;;正黄;满洲;;;;;;;旗人
雍正;五;1727;丁未;正科;059;赐同进士出身;3;瓦尔达;;正黄;满洲;;正黄;满洲;;;;;;;旗人
乾隆;十;1745;乙丑;翻译科;001;翻译进士;;玉鼎柱;;镶蓝;满洲;包衣托云太佐领下;镶蓝;满洲;;宗室;;钦赐;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
光绪;十六;1890;庚寅;恩科;166;赐同进士出身;3;庆春;;镶蓝;满洲;;镶蓝;满洲;包衣;;;;;;旗人
光绪;十六;1890;庚寅;恩科;166;赐同进士出身;3;庆春;;镶蓝;满洲;;镶蓝;满洲;包衣;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
乾隆;四十四1782;1779;己亥;翻译科;001;翻译进士;;富俊;;正黄;蒙古;万舒保佐领下;正黄;蒙古;;;;;;;旗人
