科年年号;科年时间;科年公历;科年干支;科;名次;科名;甲第;姓名;数据库3原名;省;府;县或州;旗分;民族;民族特点;先赋身份;旗人驻防地;说明;籍1;籍2;政治身份
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;九年;1829;己丑;正科;034;赐进士出身;2;倭仁;;正红;蒙古;;正红;蒙古;;;;;;;旗人
道光;九年;1829;己丑;正科;034;赐进士出身;2;倭仁;;正红;蒙古;;正红;蒙古;;;;;;;旗人
道光;九年;1829;己丑;正科;034;赐进士出身;2;倭仁;;正红;蒙古;;正红;蒙古;;;;;;;旗人
道光;九年;1829;己丑;正科;034;赐进士出身;2;倭仁;;正红;蒙古;;正红;蒙古;;;;;;;旗人
道光;二十;1840;庚子;正科;048;赐进士出身;2;和润;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
道光;二十;1840;庚子;正科;048;赐进士出身;2;和润;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
道光;二十;1840;庚子;正科;048;赐进士出身;2;和润;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
道光;二十;1840;庚子;正科;048;赐进士出身;2;和润;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
道光;二十一;1841;辛丑;恩科;066;赐进士出身;2;宝珣;;镶黄;满洲;;镶黄;满洲;;;;;;;旗人
道光;二十一;1841;辛丑;恩科;066;赐进士出身;2;宝珣;;镶黄;满洲;;镶黄;满洲;;;;;;;旗人
道光;二十一;1841;辛丑;恩科;066;赐进士出身;2;宝珣;;镶黄;满洲;;镶黄;满洲;;;;;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
咸丰;二;1852;壬子;翻译科;015;翻译进士;;额勒和布;;镶蓝;满洲;咸丰二年壬子科;镶蓝;满洲;;;;繙译进士;;;旗人
咸丰;二;1852;壬子;翻译科;015;翻译进士;;额勒和布;;镶蓝;满洲;咸丰二年壬子科;镶蓝;满洲;;;;繙译进士;;;旗人
咸丰;三年;1853;癸丑;正科;069;赐进士出身;2;麟书;;正蓝;满洲;;正蓝;满洲;;宗室;;;;;旗人
咸丰;三年;1853;癸丑;正科;069;赐进士出身;2;麟书;;正蓝;满洲;;正蓝;满洲;;宗室;;;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
道光;三十年;1850;庚戌;正科;079;赐进士出身;2;崇实;;镶黄;满洲;;镶黄;满洲;;;;;;;旗人
道光;三十年;1850;庚戌;正科;079;赐进士出身;2;崇实;;镶黄;满洲;;镶黄;满洲;;;;;;;旗人
道光;三十年;1850;庚戌;正科;079;赐进士出身;2;崇实;;镶黄;满洲;;镶黄;满洲;;;;;;;旗人
同治;四;1865;乙丑;正科;096;赐进士出身;2;启秀;啓秀;正白;满洲;;正白;满洲;;;;;;;旗人
同治;四;1865;乙丑;正科;096;赐进士出身;2;启秀;啓秀;正白;满洲;;正白;满洲;;;;;;;旗人
同治;四;1865;乙丑;正科;096;赐进士出身;2;启秀;啓秀;正白;满洲;;正白;满洲;;;;;;;旗人
咸丰;二年;1852;壬子;恩科;055;赐进士出身;2;绵宜;;镶白;满洲;;镶白;满洲;;宗室;;;;;旗人
咸丰;二年;1852;壬子;恩科;055;赐进士出身;2;绵宜;;镶白;满洲;;镶白;满洲;;宗室;;;;;旗人
咸丰;二年;1852;壬子;恩科;055;赐进士出身;2;绵宜;;镶白;满洲;;镶白;满洲;;宗室;;;;;旗人
同治;十;1871;辛未;正科;054;赐同进士出身;3;良弼;;正白;满洲;;正白;满洲;;;;;;;旗人
光绪;九;1883;癸未;翻译科;034;翻译进士;;清锐;;镶黄;满洲;光绪九年癸未科;镶黄;满洲;;;;翻译进士;;;旗人
光绪;九;1883;癸未;翻译科;034;翻译进士;;清锐;;镶黄;满洲;光绪九年癸未科;镶黄;满洲;;;;翻译进士;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;六;1880;庚辰;正科;096;赐进士出身;2;萨廉;;镶蓝;满洲;;镶蓝;满洲;;;;;;;旗人
光绪;二;1876;丙子;恩科;123;赐进士出身;2;廷杰;;正白;满洲;;正白;满洲;;;;;;;旗人
光绪;二;1876;丙子;恩科;123;赐进士出身;2;廷杰;;正白;满洲;;正白;满洲;;;;;;;旗人
光绪;二;1876;丙子;恩科;123;赐进士出身;2;廷杰;;正白;满洲;;正白;满洲;;;;;;;旗人
光绪;二;1876;丙子;恩科;123;赐进士出身;2;廷杰;;正白;满洲;;正白;满洲;;;;;;;旗人
乾隆;元;1736;丙辰;正科;132;赐同进士出身;3;吴达善;;正红;满洲;;正红;满洲;;;;;;;旗人
乾隆;元;1736;丙辰;正科;132;赐同进士出身;3;吴达善;;正红;满洲;;正红;满洲;;;;;;;旗人
雍正;五;1727;丁未;正科;065;赐同进士出身;3;世臣;;正白;满洲;;正白;满洲;;;;;;;旗人
雍正;五;1727;丁未;正科;065;赐同进士出身;3;世臣;;正白;满洲;;正白;满洲;;;;;;;旗人
乾隆;十;1745;乙丑;正科;041;赐进士出身;2;温敏;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
乾隆;十;1745;乙丑;正科;041;赐进士出身;2;温敏;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
乾隆;十六;1751;辛未;正科;078;赐同进士出身;3;全魁;;镶白;满洲;;镶白;满洲;;;;;;;旗人
乾隆;十六;1751;辛未;正科;078;赐同进士出身;3;全魁;;镶白;满洲;;镶白;满洲;;;;;;;旗人
乾隆;十六;1751;辛未;正科;078;赐同进士出身;3;全魁;;镶白;满洲;;镶白;满洲;;;;;;;旗人
乾隆;十六;1751;辛未;正科;078;赐同进士出身;3;全魁;;镶白;满洲;;镶白;满洲;;;;;;;旗人
乾隆;十;1745;乙丑;翻译科;001;翻译进士;;玉鼎柱;;镶蓝;满洲;包衣托云太佐领下;镶蓝;满洲;;宗室;;钦赐;;;旗人
乾隆;五十五;1790;庚戌;恩科;009;赐同进士出身;3;德文;;正白;满洲;;正白;满洲;;;;;;;旗人
乾隆;五十五;1790;庚戌;恩科;009;赐同进士出身;3;德文;;正白;满洲;;正白;满洲;;;;;;;旗人
乾隆;五十五;1790;庚戌;恩科;009;赐同进士出身;3;德文;;正白;满洲;;正白;满洲;;;;;;;旗人
乾隆;五十五;1790;庚戌;恩科;009;赐同进士出身;3;德文;;正白;满洲;;正白;满洲;;;;;;;旗人
乾隆;五十五;1790;庚戌;恩科;009;赐同进士出身;3;德文;;正白;满洲;;正白;满洲;;;;;;;旗人
嘉庆;元;1796;丙辰;正科;043;赐同进士出身;3;成格;;正黄;满洲;;正黄;满洲;;;;;;;旗人
嘉庆;七;1802;壬戌;正科;015;赐同进士出身;3;善庆;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
嘉庆;二十四;1819;己卯;恩科;043;赐同进士出身;3;铁麟;;正蓝;满洲;;正蓝;满洲;;宗室;;;;;旗人
嘉庆;六;1801;辛酉;恩科;097;赐进士出身;2;普保;;正黄;满洲;;正黄;满洲;;;;;;;旗人
嘉庆;二十五;1820;庚辰;正科;094;赐进士出身;2;明训;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;二十五;1820;庚辰;正科;094;赐进士出身;2;明训;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;二十五;1820;庚辰;正科;094;赐进士出身;2;明训;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;二十五;1820;庚辰;正科;094;赐进士出身;2;明训;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;二十五;1820;庚辰;正科;094;赐进士出身;2;明训;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;二十五;1820;庚辰;正科;094;赐进士出身;2;明训;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;二十五;1820;庚辰;正科;094;赐进士出身;2;明训;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;二十五;1820;庚辰;正科;094;赐进士出身;2;明训;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;二十五;1820;庚辰;正科;094;赐进士出身;2;明训;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;二十五;1820;庚辰;正科;094;赐进士出身;2;明训;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;二十五;1820;庚辰;正科;094;赐进士出身;2;明训;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;二十五;1820;庚辰;正科;094;赐进士出身;2;明训;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;十九;1814;甲戌;正科;013;赐同进士出身;3;广林;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;十九;1814;甲戌;正科;013;赐同进士出身;3;广林;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;十九;1814;甲戌;正科;013;赐同进士出身;3;广林;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;十九;1814;甲戌;正科;013;赐同进士出身;3;广林;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;十九;1814;甲戌;正科;013;赐同进士出身;3;广林;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
嘉庆;十九;1814;甲戌;正科;013;赐同进士出身;3;广林;;正黄;蒙古;;正黄;蒙古;;;;;;;旗人
道光;三年;1823;癸未;正科;087;赐同进士出身;3;和色本;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
道光;九年;1829;己丑;正科;034;赐进士出身;2;倭仁;;正红;蒙古;;正红;蒙古;;;;;;;旗人
道光;九年;1829;己丑;正科;034;赐进士出身;2;倭仁;;正红;蒙古;;正红;蒙古;;;;;;;旗人
道光;九年;1829;己丑;正科;034;赐进士出身;2;倭仁;;正红;蒙古;;正红;蒙古;;;;;;;旗人
道光;九年;1829;己丑;正科;034;赐进士出身;2;倭仁;;正红;蒙古;;正红;蒙古;;;;;;;旗人
同治;七;1868;戊辰;翻译科;028;翻译进士;;双福;;正黄;满洲;同治七年戊辰科;正黄;满洲;;;;翻译进士;;;旗人
同治;七;1868;戊辰;翻译科;028;翻译进士;;双福;;正黄;满洲;同治七年戊辰科;正黄;满洲;;;;翻译进士;;;旗人
同治;七;1868;戊辰;翻译科;028;翻译进士;;双福;;正黄;满洲;同治七年戊辰科;正黄;满洲;;;;翻译进士;;;旗人
同治;七;1868;戊辰;翻译科;028;翻译进士;;双福;;正黄;满洲;同治七年戊辰科;正黄;满洲;;;;翻译进士;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
咸丰;二年;1852;壬子;恩科;058;赐同进士出身;3;志和;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
道光;三十;1850;庚戌;翻译科;011;翻译进士;;清安;;镶蓝;满洲;道光三十年庚戌科;镶蓝;满洲;;宗室;;翻译进士;;;旗人
道光;三十;1850;庚戌;翻译科;011;翻译进士;;清安;;镶蓝;满洲;道光三十年庚戌科;镶蓝;满洲;;宗室;;翻译进士;;;旗人
道光;三十;1850;庚戌;翻译科;011;翻译进士;;清安;;镶蓝;满洲;道光三十年庚戌科;镶蓝;满洲;;宗室;;翻译进士;;;旗人
道光;三十;1850;庚戌;翻译科;011;翻译进士;;清安;;镶蓝;满洲;道光三十年庚戌科;镶蓝;满洲;;宗室;;翻译进士;;;旗人
咸丰;三年;1853;癸丑;正科;069;赐进士出身;2;麟书;;正蓝;满洲;;正蓝;满洲;;宗室;;;;;旗人
咸丰;三年;1853;癸丑;正科;069;赐进士出身;2;麟书;;正蓝;满洲;;正蓝;满洲;;宗室;;;;;旗人
道光;二十一;1841;辛丑;恩科;086;赐同进士出身;3;苏勒布;;正红;满洲;;正红;满洲;;;;;;;旗人
道光;二十一;1841;辛丑;恩科;086;赐同进士出身;3;苏勒布;;正红;满洲;;正红;满洲;;;;;;;旗人
同治;四;1865;乙丑;正科;004;赐进士出身;2;松森;;正蓝;满洲;;正蓝;满洲;;宗室;;;;;旗人
同治;四;1865;乙丑;正科;004;赐进士出身;2;松森;;正蓝;满洲;;正蓝;满洲;;宗室;;;;;旗人
光绪;六;1880;庚辰;正科;025;赐进士出身;2;崇宽;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
光绪;十二;1886;丙戌;正科;099;赐同进士出身;3;景厚;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
乾隆;二十五;1760;庚辰;正科;057;赐同进士出身;3;达椿;;镶白;满洲;;镶白;满洲;;;;;;;旗人
乾隆;四十九;1784;甲辰;正科;028;赐进士出身;2;文宁;;正红;满洲;;正红;满洲;;;;;;;旗人
嘉庆;四;1799;己未;正科;074;赐同进士出身;3;廉善;;正黄;满洲;;正黄;满洲;;;;;;;旗人
嘉庆;四;1799;己未;正科;074;赐同进士出身;3;廉善;;正黄;满洲;;正黄;满洲;;;;;;;旗人
嘉庆;十四;1809;己已;恩科;084;赐同进士出身;3;惟勤;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
嘉庆;十四;1809;己已;恩科;084;赐同进士出身;3;惟勤;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
嘉庆;十四;1809;己已;恩科;084;赐同进士出身;3;惟勤;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
嘉庆;十四;1809;己已;恩科;084;赐同进士出身;3;惟勤;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
嘉庆;十四;1809;己已;恩科;084;赐同进士出身;3;惟勤;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
嘉庆;十四;1809;己已;恩科;084;赐同进士出身;3;惟勤;;镶蓝;满洲;;镶蓝;满洲;;宗室;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;二十四;1844;甲辰;正科;049;赐进士出身;2;富呢雅杭阿;;镶红;蒙古;;镶红;蒙古;;;;;;;旗人
道光;十五;1835;乙未;正科;036;赐同进士出身;3;景霖;;正白;满洲;;正白;满洲;;;;;;;旗人
道光;十五;1835;乙未;正科;036;赐同进士出身;3;景霖;;正白;满洲;;正白;满洲;;;;;;;旗人
道光;十五;1835;乙未;正科;036;赐同进士出身;3;景霖;;正白;满洲;;正白;满洲;;;;;;;旗人
光绪;三;1877;丁丑;正科;102;赐进士出身;2;讷钦;;正白;满洲;;正白;满洲;;;;;;;旗人
乾隆;十七;1752;壬申;恩科;128;赐同进士出身;3;永安;;镶白;蒙古;;镶白;蒙古;;;;;;;旗人
道光;三十年;1850;庚戌;正科;075;赐同进士出身;3;萨炳阿;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
道光;三十年;1850;庚戌;正科;075;赐同进士出身;3;萨炳阿;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
道光;三十年;1850;庚戌;正科;075;赐同进士出身;3;萨炳阿;;正蓝;满洲;;正蓝;满洲;;;;;;;旗人
雍正;五;1727;丁未;正科;043;赐进士出身;2;常德;;正红;满洲;;正红;满洲;;;;;;;旗人
雍正;五;1727;丁未;正科;043;赐进士出身;2;常德;;正红;满洲;;正红;满洲;;;;;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
嘉庆;十四;1809;己已;恩科;061;赐同进士出身;3;硕德;;镶黄;满洲;;镶黄;满洲;;觉罗;;;;;旗人
嘉庆;十四;1809;己已;恩科;061;赐同进士出身;3;硕德;;镶黄;满洲;;镶黄;满洲;;觉罗;;;;;旗人
雍正;五;1727;丁未;正科;043;赐进士出身;2;常德;;正红;满洲;;正红;满洲;;;;;;;旗人
雍正;五;1727;丁未;正科;043;赐进士出身;2;常德;;正红;满洲;;正红;满洲;;;;;;;旗人
嘉庆;十;1805;乙丑;翻译科;003;翻译进士;;常德;;正红;满洲;嘉庆十年;正红;满洲;;;;翻译进士;;;旗人
乾隆;元;1736;丙辰;正科;231;赐同进士出身;3;三格;;镶白;满洲;;镶白;满洲;;;;;;;旗人
乾隆;元;1736;丙辰;正科;231;赐同进士出身;3;三格;;镶白;满洲;;镶白;满洲;;;;;;;旗人
